Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_wait_for_period_timespan_to_elapse_before_making_next_request,The following statement contains a magic number: var configuration = new FileConfiguration              {                  Routes = new List<FileRoute>                      {                          new FileRoute                          {                              DownstreamPathTemplate = "/api/ClientRateLimit"'                              DownstreamHostAndPorts = new List<FileHostAndPort>                              {                                  new FileHostAndPort                                  {                                      Host = "localhost"'                                      Port = port'                                  }                              }'                              DownstreamScheme = "http"'                              UpstreamPathTemplate = "/api/ClientRateLimit"'                              UpstreamHttpMethod = new List<string> { "Get" }'                              RequestIdKey = _steps.RequestIdKey'                                RateLimitOptions = new FileRateLimitRule()                              {                                  EnableRateLimiting = true'                                  ClientWhitelist = new List<string>()'                                  Limit = 3'                                  Period = "1s"'                                  PeriodTimespan = 2                              }                          }                  }'                  GlobalConfiguration = new FileGlobalConfiguration()                  {                      RateLimitOptions = new FileRateLimitOptions()                      {                          ClientIdHeader = "ClientId"'                          DisableRateLimitHeaders = false'                          QuotaExceededMessage = ""'                          RateLimitCounterPrefix = ""'                          HttpStatusCode = 428                      }'                      RequestIdKey = "oceclientrequest"                  }              };
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_wait_for_period_timespan_to_elapse_before_making_next_request,The following statement contains a magic number: var configuration = new FileConfiguration              {                  Routes = new List<FileRoute>                      {                          new FileRoute                          {                              DownstreamPathTemplate = "/api/ClientRateLimit"'                              DownstreamHostAndPorts = new List<FileHostAndPort>                              {                                  new FileHostAndPort                                  {                                      Host = "localhost"'                                      Port = port'                                  }                              }'                              DownstreamScheme = "http"'                              UpstreamPathTemplate = "/api/ClientRateLimit"'                              UpstreamHttpMethod = new List<string> { "Get" }'                              RequestIdKey = _steps.RequestIdKey'                                RateLimitOptions = new FileRateLimitRule()                              {                                  EnableRateLimiting = true'                                  ClientWhitelist = new List<string>()'                                  Limit = 3'                                  Period = "1s"'                                  PeriodTimespan = 2                              }                          }                  }'                  GlobalConfiguration = new FileGlobalConfiguration()                  {                      RateLimitOptions = new FileRateLimitOptions()                      {                          ClientIdHeader = "ClientId"'                          DisableRateLimitHeaders = false'                          QuotaExceededMessage = ""'                          RateLimitCounterPrefix = ""'                          HttpStatusCode = 428                      }'                      RequestIdKey = "oceclientrequest"                  }              };
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_wait_for_period_timespan_to_elapse_before_making_next_request,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/api/ClientRateLimit"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 2))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_wait_for_period_timespan_to_elapse_before_making_next_request,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/api/ClientRateLimit"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 2))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_wait_for_period_timespan_to_elapse_before_making_next_request,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/api/ClientRateLimit"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 2))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_wait_for_period_timespan_to_elapse_before_making_next_request,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/api/ClientRateLimit"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 2))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_wait_for_period_timespan_to_elapse_before_making_next_request,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/api/ClientRateLimit"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 2))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_wait_for_period_timespan_to_elapse_before_making_next_request,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/api/ClientRateLimit"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 2))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_wait_for_period_timespan_to_elapse_before_making_next_request,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/api/ClientRateLimit"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 2))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_wait_for_period_timespan_to_elapse_before_making_next_request,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/api/ClientRateLimit"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 2))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(428))                  .And(x => _steps.GivenIWait(1000))                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 1))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_call_middleware_withWhitelistClient,The following statement contains a magic number: var configuration = new FileConfiguration              {                  Routes = new List<FileRoute>                      {                          new FileRoute                          {                              DownstreamPathTemplate = "/api/ClientRateLimit"'                              DownstreamHostAndPorts = new List<FileHostAndPort>                              {                                  new FileHostAndPort                                  {                                      Host = "localhost"'                                      Port = port'                                  }                              }'                              DownstreamScheme = "http"'                              UpstreamPathTemplate = "/api/ClientRateLimit"'                              UpstreamHttpMethod = new List<string> { "Get" }'                              RequestIdKey = _steps.RequestIdKey'                                RateLimitOptions = new FileRateLimitRule()                              {                                  EnableRateLimiting = true'                                  ClientWhitelist = new List<string>() { "ocelotclient1"}'                                  Limit = 3'                                  Period = "1s"'                                  PeriodTimespan = 100                              }                          }                  }'                  GlobalConfiguration = new FileGlobalConfiguration()                  {                      RateLimitOptions = new FileRateLimitOptions()                      {                          ClientIdHeader = "ClientId"'                          DisableRateLimitHeaders = false'                          QuotaExceededMessage = ""'                          RateLimitCounterPrefix = ""                      }'                      RequestIdKey = "oceclientrequest"                  }              };
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_call_middleware_withWhitelistClient,The following statement contains a magic number: var configuration = new FileConfiguration              {                  Routes = new List<FileRoute>                      {                          new FileRoute                          {                              DownstreamPathTemplate = "/api/ClientRateLimit"'                              DownstreamHostAndPorts = new List<FileHostAndPort>                              {                                  new FileHostAndPort                                  {                                      Host = "localhost"'                                      Port = port'                                  }                              }'                              DownstreamScheme = "http"'                              UpstreamPathTemplate = "/api/ClientRateLimit"'                              UpstreamHttpMethod = new List<string> { "Get" }'                              RequestIdKey = _steps.RequestIdKey'                                RateLimitOptions = new FileRateLimitRule()                              {                                  EnableRateLimiting = true'                                  ClientWhitelist = new List<string>() { "ocelotclient1"}'                                  Limit = 3'                                  Period = "1s"'                                  PeriodTimespan = 100                              }                          }                  }'                  GlobalConfiguration = new FileGlobalConfiguration()                  {                      RateLimitOptions = new FileRateLimitOptions()                      {                          ClientIdHeader = "ClientId"'                          DisableRateLimitHeaders = false'                          QuotaExceededMessage = ""'                          RateLimitCounterPrefix = ""                      }'                      RequestIdKey = "oceclientrequest"                  }              };
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_call_middleware_withWhitelistClient,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/api/ClientRateLimit"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 4))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,should_call_middleware_withWhitelistClient,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' "/api/ClientRateLimit"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunning())                  .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/api/ClientRateLimit"' 4))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(200))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,GivenThereIsAServiceRunningOn,The following statement contains a magic number: _serviceHandler.GivenThereIsAServiceRunningOn(baseUrl' basePath' context =>              {                  _counterOne++;                  context.Response.StatusCode = 200;                  context.Response.WriteAsync(_counterOne.ToString());                  return Task.CompletedTask;              });
Magic Number,Ocelot.AcceptanceTests,ConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationInConsulTests.cs,should_return_response_200_with_simple_url_when_using_jsonserialized_cache,The following statement contains a magic number: this.Given(x => GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' ""))                  .And(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{servicePort}"' ""' 200' "Hello from Laura"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningUsingConsulToStoreConfigAndJsonSerializedCache())                  .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ConfigurationReloadTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationReloadTests.cs,should_reload_config_on_change,The following statement contains a magic number: this.Given(x => _steps.GivenThereIsAConfiguration(_initialConfig))                 .And(x => _steps.GivenOcelotIsRunningReloadingConfig(true))                 .And(x => _steps.GivenThereIsAConfiguration(_anotherConfig))                 .And(x => _steps.GivenIWait(5000))                 .And(x => _steps.ThenConfigShouldBe(_anotherConfig))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,should_return_response_200_with_simple_url,The following statement contains a magic number: this.Given(x => GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' ""))                  .And(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{servicePort}"' ""' 200' "Hello from Laura"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningUsingConsulToStoreConfig())                  .When(x => _steps.WhenIGetUrlOnTheApiGateway("/"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,should_load_configuration_out_of_consul,The following statement contains a magic number: this.Given(x => GivenTheConsulConfigurationIs(consulConfig))                  .And(x => GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' ""))                  .And(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{servicePort}"' "/status"' 200' "Hello from Laura"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningUsingConsulToStoreConfig())                  .When(x => _steps.WhenIGetUrlOnTheApiGateway("/cs/status"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,should_load_configuration_out_of_consul_if_it_is_changed,The following statement contains a magic number: this.Given(x => GivenTheConsulConfigurationIs(consulConfig))                  .And(x => GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' ""))                  .And(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{servicePort}"' "/status"' 200' "Hello from Laura"))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningUsingConsulToStoreConfig())                  .And(x => _steps.WhenIGetUrlOnTheApiGateway("/cs/status"))                  .And(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                  .When(x => GivenTheConsulConfigurationIs(secondConsulConfig))                  .Then(x => ThenTheConfigIsUpdatedInOcelot())                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,should_handle_request_to_consul_for_downstream_service_and_make_request_no_re_routes_and_rate_limit,The following statement contains a magic number: var consulConfig = new FileConfiguration              {                  DynamicRoutes = new List<FileDynamicRoute>                  {                      new FileDynamicRoute                      {                          ServiceName = serviceName'                          RateLimitRule = new FileRateLimitRule()                          {                              EnableRateLimiting = true'                              ClientWhitelist = new List<string>()'                              Limit = 3'                              Period = "1s"'                              PeriodTimespan = 1000                          }                      }                  }'                  GlobalConfiguration = new FileGlobalConfiguration                  {                      ServiceDiscoveryProvider = new FileServiceDiscoveryProvider                      {                          Scheme = "http"'                          Host = "localhost"'                          Port = consulPort                      }'                      RateLimitOptions = new FileRateLimitOptions()                      {                          ClientIdHeader = "ClientId"'                          DisableRateLimitHeaders = false'                          QuotaExceededMessage = ""'                          RateLimitCounterPrefix = ""'                          HttpStatusCode = 428                      }'                      DownstreamScheme = "http"'                  }              };
Magic Number,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,should_handle_request_to_consul_for_downstream_service_and_make_request_no_re_routes_and_rate_limit,The following statement contains a magic number: var consulConfig = new FileConfiguration              {                  DynamicRoutes = new List<FileDynamicRoute>                  {                      new FileDynamicRoute                      {                          ServiceName = serviceName'                          RateLimitRule = new FileRateLimitRule()                          {                              EnableRateLimiting = true'                              ClientWhitelist = new List<string>()'                              Limit = 3'                              Period = "1s"'                              PeriodTimespan = 1000                          }                      }                  }'                  GlobalConfiguration = new FileGlobalConfiguration                  {                      ServiceDiscoveryProvider = new FileServiceDiscoveryProvider                      {                          Scheme = "http"'                          Host = "localhost"'                          Port = consulPort                      }'                      RateLimitOptions = new FileRateLimitOptions()                      {                          ClientIdHeader = "ClientId"'                          DisableRateLimitHeaders = false'                          QuotaExceededMessage = ""'                          RateLimitCounterPrefix = ""'                          HttpStatusCode = 428                      }'                      DownstreamScheme = "http"'                  }              };
Magic Number,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,should_handle_request_to_consul_for_downstream_service_and_make_request_no_re_routes_and_rate_limit,The following statement contains a magic number: var consulConfig = new FileConfiguration              {                  DynamicRoutes = new List<FileDynamicRoute>                  {                      new FileDynamicRoute                      {                          ServiceName = serviceName'                          RateLimitRule = new FileRateLimitRule()                          {                              EnableRateLimiting = true'                              ClientWhitelist = new List<string>()'                              Limit = 3'                              Period = "1s"'                              PeriodTimespan = 1000                          }                      }                  }'                  GlobalConfiguration = new FileGlobalConfiguration                  {                      ServiceDiscoveryProvider = new FileServiceDiscoveryProvider                      {                          Scheme = "http"'                          Host = "localhost"'                          Port = consulPort                      }'                      RateLimitOptions = new FileRateLimitOptions()                      {                          ClientIdHeader = "ClientId"'                          DisableRateLimitHeaders = false'                          QuotaExceededMessage = ""'                          RateLimitCounterPrefix = ""'                          HttpStatusCode = 428                      }'                      DownstreamScheme = "http"'                  }              };
Magic Number,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,should_handle_request_to_consul_for_downstream_service_and_make_request_no_re_routes_and_rate_limit,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn(downstreamServiceOneUrl' "/something"' 200' "Hello from Laura"))              .And(x => GivenTheConsulConfigurationIs(consulConfig))              .And(x => x.GivenThereIsAFakeConsulServiceDiscoveryProvider(fakeConsulServiceDiscoveryUrl' serviceName))              .And(x => x.GivenTheServicesAreRegisteredWithConsul(serviceEntryOne))              .And(x => _steps.GivenThereIsAConfiguration(configuration))              .And(x => _steps.GivenOcelotIsRunningUsingConsulToStoreConfig())              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 1))              .Then(x => _steps.ThenTheStatusCodeShouldBe(200))              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 2))              .Then(x => _steps.ThenTheStatusCodeShouldBe(200))              .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimesForRateLimit("/web/something"' 1))              .Then(x => _steps.ThenTheStatusCodeShouldBe(428))              .BDDfy();
