Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,Ocelot.AcceptanceTests,CaseSensitiveRoutingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Ocelot.AcceptanceTests,CaseSensitiveRoutingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  CaseSensitiveRoutingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs' [24' 44])' CaseSensitiveRoutingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs' [59' 79])
Duplicate Abstraction,Ocelot.AcceptanceTests,CaseSensitiveRoutingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  CaseSensitiveRoutingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs' [24' 44])' CaseSensitiveRoutingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs' [95' 115])' CaseSensitiveRoutingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs' [167' 187])' CaseSensitiveRoutingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs' [59' 79])
Duplicate Abstraction,Ocelot.AcceptanceTests,CaseSensitiveRoutingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  CaseSensitiveRoutingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs' [95' 129])' CaseSensitiveRoutingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs' [167' 201])
Duplicate Abstraction,Ocelot.AcceptanceTests,CaseSensitiveRoutingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  CaseSensitiveRoutingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs' [131' 164])' CaseSensitiveRoutingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs' [203' 236])
Feature Envy,Ocelot.AcceptanceTests,CaseSensitiveRoutingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_200_when_global_ignore_case_sensitivity_set which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,CaseSensitiveRoutingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_200_when_route_ignore_case_sensitivity_set which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,CaseSensitiveRoutingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_404_when_route_respect_case_sensitivity_set which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,CaseSensitiveRoutingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_200_when_route_respect_case_sensitivity_set which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,CaseSensitiveRoutingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_404_when_global_respect_case_sensitivity_set which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,CaseSensitiveRoutingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\CaseSensitiveRoutingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_200_when_global_respect_case_sensitivity_set which is more interested in members of the type: Steps
Unutilized Abstraction,Ocelot.AcceptanceTests,ClaimsToDownstreamPathTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToDownstreamPathTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Ocelot.AcceptanceTests,ClaimsToDownstreamPathTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToDownstreamPathTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClaimsToDownstreamPathTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToDownstreamPathTests.cs' [135' 211])' ClaimsToHeadersForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs' [129' 205])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [220' 296])
Duplicate Abstraction,Ocelot.AcceptanceTests,ClaimsToDownstreamPathTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToDownstreamPathTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClaimsToDownstreamPathTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToDownstreamPathTests.cs' [135' 218])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [220' 303])
Duplicate Abstraction,Ocelot.AcceptanceTests,ClaimsToDownstreamPathTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToDownstreamPathTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClaimsToDownstreamPathTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToDownstreamPathTests.cs' [125' 153])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [210' 238])
Duplicate Abstraction,Ocelot.AcceptanceTests,ClaimsToDownstreamPathTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToDownstreamPathTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClaimsToDownstreamPathTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToDownstreamPathTests.cs' [132' 153])' ClaimsToHeadersForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs' [126' 147])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [217' 238])
Feature Envy,Ocelot.AcceptanceTests,ClaimsToDownstreamPathTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToDownstreamPathTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_200_and_change_downstream_path which is more interested in members of the type: Steps
Unutilized Abstraction,Ocelot.AcceptanceTests,ClaimsToHeadersForwardingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Ocelot.AcceptanceTests,ClaimsToHeadersForwardingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClaimsToHeadersForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs' [62' 89])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [60' 87])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [126' 153])
Duplicate Abstraction,Ocelot.AcceptanceTests,ClaimsToHeadersForwardingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClaimsToHeadersForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs' [49' 80])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [47' 78])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [113' 144])
Duplicate Abstraction,Ocelot.AcceptanceTests,ClaimsToHeadersForwardingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClaimsToHeadersForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs' [91' 112])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [89' 110])
Feature Envy,Ocelot.AcceptanceTests,ClaimsToHeadersForwardingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToHeadersForwardingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_200_and_foward_claim_as_header which is more interested in members of the type: Steps
Unutilized Abstraction,Ocelot.AcceptanceTests,ClaimsToQueryStringForwardingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Ocelot.AcceptanceTests,ClaimsToQueryStringForwardingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [60' 104])' ClaimsToQueryStringForwardingTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs' [126' 170])
Feature Envy,Ocelot.AcceptanceTests,ClaimsToQueryStringForwardingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_200_and_foward_claim_as_query_string which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,ClaimsToQueryStringForwardingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClaimsToQueryStringForwardingTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_200_and_foward_claim_as_query_string_and_preserve_original_string which is more interested in members of the type: Steps
Unutilized Abstraction,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClientRateLimitTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs' [25' 46])' ClientRateLimitTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs' [85' 106])' ClientRateLimitTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs' [152' 173])
Duplicate Abstraction,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClientRateLimitTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs' [85' 110])' ClientRateLimitTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs' [152' 177])
Duplicate Abstraction,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ClientRateLimitTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs' [54' 79])' ClientRateLimitTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs' [115' 140])
Feature Envy,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_call_withratelimiting which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_wait_for_period_timespan_to_elapse_before_making_next_request which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,ClientRateLimitTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ClientRateLimitTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_call_middleware_withWhitelistClient which is more interested in members of the type: Steps
Unutilized Abstraction,Ocelot.AcceptanceTests,ConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationInConsulTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Ocelot.AcceptanceTests,ConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationInConsulTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ConfigurationInConsulTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationInConsulTests.cs' [35' 74])' ConsulConfigurationInConsulTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs' [36' 75])
Duplicate Abstraction,Ocelot.AcceptanceTests,ConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationInConsulTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ConfigurationInConsulTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationInConsulTests.cs' [107' 131])' ConsulConfigurationInConsulTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs' [383' 407])
Duplicate Abstraction,Ocelot.AcceptanceTests,ConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationInConsulTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ConfigurationInConsulTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationInConsulTests.cs' [137' 158])' ConsulConfigurationInConsulTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs' [415' 436])
Feature Envy,Ocelot.AcceptanceTests,ConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationInConsulTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_200_with_simple_url_when_using_jsonserialized_cache which is more interested in members of the type: Steps
Unutilized Abstraction,Ocelot.AcceptanceTests,ConfigurationReloadTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationReloadTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Feature Envy,Ocelot.AcceptanceTests,ConfigurationReloadTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationReloadTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_reload_config_on_change which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,ConfigurationReloadTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationReloadTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_trigger_change_token_on_change which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,ConfigurationReloadTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConfigurationReloadTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_not_trigger_change_token_with_no_change which is more interested in members of the type: Steps
Unutilized Abstraction,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ConsulConfigurationInConsulTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs' [85' 134])' ConsulConfigurationInConsulTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs' [148' 197])
Feature Envy,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_return_response_200_with_simple_url which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_load_configuration_out_of_consul which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: should_handle_request_to_consul_for_downstream_service_and_make_request_no_re_routes_and_rate_limit which is more interested in members of the type: Steps
Feature Envy,Ocelot.AcceptanceTests,ConsulConfigurationInConsulTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulConfigurationInConsulTests.cs,The tool detected the smell because a method in this type accesses members from another type more than the members from its own type. The method causing this smell is: ThenTheConfigIsUpdatedInOcelot which is more interested in members of the type: Steps
Unutilized Abstraction,Ocelot.AcceptanceTests,ConsulWebSocketTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Duplicate Abstraction,Ocelot.AcceptanceTests,ConsulWebSocketTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ConsulWebSocketTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs' [98' 119])' WebSocketTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\WebSocketTests.cs' [101' 122])
Duplicate Abstraction,Ocelot.AcceptanceTests,ConsulWebSocketTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ConsulWebSocketTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs' [138' 343])' WebSocketTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\WebSocketTests.cs' [120' 325])
Duplicate Abstraction,Ocelot.AcceptanceTests,ConsulWebSocketTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs,The tool detected the smell in this class because a set of code clones has been found and at least one of the clones found in this class. List of code clones with start and end line numbers are:  ConsulWebSocketTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs' [152' 180])' ConsulWebSocketTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ConsulWebSocketTests.cs' [204' 232])' WebSocketTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\WebSocketTests.cs' [186' 214])' WebSocketTests (C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\WebSocketTests.cs' [134' 162])
Unutilized Abstraction,Ocelot.AcceptanceTests,ContentTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\ContentTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
